transacao_id,id_incremental,produto,quantidade,preco_unitario,valor_total,metodo_pagamento,localidade,data_transacao
TXN_1836754,1836754,Tea,1,1.5,1.5,Credit Card,In-Store,2023-09-10
TXN_4522292,4522292,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-07-12
TXN_2389110,2389110,Sandwich,2,4.0,8.0,Cash,In-Store,2023-05-30
TXN_2704452,2704452,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-09-05
TXN_4892165,4892165,Juice,3,3.0,9.0,Cash,In-Store,2023-07-27
TXN_4246000,4246000,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-07-09
TXN_6036409,6036409,Tea,5,1.5,7.5,Cash,Takeaway,2023-02-16
TXN_6027031,6027031,Juice,5,3.0,15.0,Credit Card,In-Store,2023-11-15
TXN_7171590,7171590,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-04-24
TXN_1696300,1696300,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-05-28
TXN_9362993,9362993,Coffee,3,2.0,6.0,Cash,In-Store,2023-10-22
TXN_4561296,4561296,Salad,5,5.0,25.0,Cash,In-Store,2023-11-22
TXN_6422545,6422545,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-11-03
TXN_6012728,6012728,Cake,4,3.0,12.0,Credit Card,In-Store,2023-05-09
TXN_3046567,3046567,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-07
TXN_3594827,3594827,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-03-09
TXN_2883054,2883054,Cake,4,3.0,12.0,Cash,In-Store,2023-11-17
TXN_6182856,6182856,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-04-02
TXN_5453217,5453217,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-07-11
TXN_2030078,2030078,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-10
TXN_7077961,7077961,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-19
TXN_3343585,3343585,Cake,1,3.0,3.0,Cash,In-Store,2023-09-17
TXN_7896831,7896831,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-01
TXN_3541337,3541337,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-09-01
TXN_2140056,2140056,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-12-07
TXN_9629256,9629256,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-11-07
TXN_6568254,6568254,Salad,2,5.0,10.0,Credit Card,In-Store,2023-02-09
TXN_1851725,1851725,Cake,5,3.0,15.0,Cash,Takeaway,2023-02-19
TXN_9921708,9921708,Cake,1,3.0,3.0,Cash,Takeaway,2023-07-20
TXN_4329116,4329116,Cake,3,3.0,9.0,Credit Card,In-Store,2023-09-29
TXN_4142781,4142781,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-30
TXN_4359885,4359885,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-01-16
TXN_4255116,4255116,Juice,4,3.0,12.0,Credit Card,In-Store,2023-12-24
TXN_1514364,1514364,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-01-21
TXN_2252586,2252586,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-08
TXN_8853027,8853027,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-06-21
TXN_5722175,5722175,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-03-01
TXN_2920551,2920551,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-11-27
TXN_8107970,8107970,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-06-03
TXN_6879752,6879752,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-10-07
TXN_5535579,5535579,Coffee,5,2.0,10.0,Cash,In-Store,2023-12-21
TXN_6097759,6097759,Smoothie,4,4.0,16.0,Cash,In-Store,2023-06-18
TXN_9514996,9514996,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-25
TXN_5022805,5022805,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-12-17
TXN_6815801,6815801,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-15
TXN_2541441,2541441,Cake,1,3.0,3.0,Cash,Takeaway,2023-09-21
TXN_4894647,4894647,Salad,2,5.0,10.0,Cash,Takeaway,2023-12-26
TXN_9931637,9931637,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-17
TXN_4158904,4158904,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-01-31
TXN_1208926,1208926,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-12-07
TXN_1606273,1606273,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-11-02
TXN_7963189,7963189,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-03-24
TXN_3852141,3852141,Cake,5,3.0,15.0,Credit Card,In-Store,2023-08-04
TXN_7832527,7832527,Cake,3,3.0,9.0,Cash,In-Store,2023-01-26
TXN_2132434,2132434,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-06-03
TXN_9691955,9691955,Juice,3,3.0,9.0,Credit Card,In-Store,2023-11-03
TXN_1172121,1172121,Coffee,5,2.0,10.0,Cash,Takeaway,2023-08-26
TXN_2521185,2521185,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-03-20
TXN_6233021,6233021,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-22
TXN_7498795,7498795,Cookie,2,1.0,2.0,Cash,Takeaway,2023-03-11
TXN_1599516,1599516,Juice,3,3.0,9.0,Cash,In-Store,2023-05-11
TXN_4559065,4559065,Juice,1,3.0,3.0,Cash,In-Store,2023-05-03
TXN_2696377,2696377,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-04-11
TXN_4602865,4602865,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-09-27
TXN_5966765,5966765,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-11-09
TXN_3283631,3283631,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-03-15
TXN_3344089,3344089,Sandwich,4,4.0,16.0,Cash,In-Store,2023-08-10
TXN_7551280,7551280,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-04-14
TXN_3863163,3863163,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-10-12
TXN_3653560,3653560,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-01
TXN_9549208,9549208,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-10-30
TXN_2670824,2670824,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-03
TXN_5926432,5926432,Smoothie,4,4.0,16.0,Cash,In-Store,2023-06-29
TXN_8235381,8235381,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-03-01
TXN_6405489,6405489,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-05-04
TXN_3003311,3003311,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-01
TXN_9436342,9436342,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-11-26
TXN_2406283,2406283,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-02-24
TXN_1354464,1354464,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-03-18
TXN_5582443,5582443,Salad,3,5.0,15.0,Credit Card,In-Store,2023-04-13
TXN_6204081,6204081,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-12
TXN_8647048,8647048,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-11-03
TXN_5422928,5422928,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-20
TXN_3311860,3311860,Juice,1,3.0,3.0,Digital Wallet,In-Store,2023-11-21
TXN_4147675,4147675,Tea,2,1.5,3.0,Credit Card,In-Store,2023-01-04
TXN_7560178,7560178,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-08-17
TXN_3930990,3930990,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-27
TXN_8076942,8076942,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-29
TXN_6864420,6864420,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-06-18
TXN_6503884,6503884,Juice,1,3.0,3.0,Cash,In-Store,2023-05-28
TXN_2206639,2206639,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-29
TXN_5423024,5423024,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-04-30
TXN_3134595,3134595,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-02-25
TXN_2251128,2251128,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-06-07
TXN_4832163,4832163,Cake,4,3.0,12.0,Cash,Takeaway,2023-11-17
TXN_1443928,1443928,Cake,4,3.0,12.0,Cash,Takeaway,2023-12-03
TXN_1670597,1670597,Coffee,2,2.0,4.0,Cash,Takeaway,2023-05-21
TXN_2165745,2165745,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-01-31
TXN_3082888,3082888,Tea,1,1.5,1.5,Cash,In-Store,2023-09-20
TXN_2294397,2294397,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-02-25
TXN_7248594,7248594,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-03-26
TXN_3059966,3059966,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-12-24
TXN_7880000,7880000,Salad,3,5.0,15.0,Credit Card,In-Store,2023-01-28
TXN_9496791,9496791,Salad,4,5.0,20.0,Credit Card,In-Store,2023-07-19
TXN_2320493,2320493,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-03-22
TXN_5714767,5714767,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-03-02
TXN_7981162,7981162,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-05-30
TXN_2316206,2316206,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-01-23
TXN_7343342,7343342,Cookie,2,1.0,2.0,Cash,Takeaway,2023-12-21
TXN_4573096,4573096,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-08-13
TXN_6370625,6370625,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-08-26
TXN_7580803,7580803,Juice,4,3.0,12.0,Cash,In-Store,2023-04-06
TXN_2939069,2939069,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-06
TXN_4374963,4374963,Juice,1,3.0,3.0,Cash,In-Store,2023-07-04
TXN_4401563,4401563,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-09-20
TXN_8443384,8443384,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-13
TXN_9793806,9793806,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-25
TXN_8385625,8385625,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-12-23
TXN_6532452,6532452,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-02-24
TXN_5963749,5963749,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-11-04
TXN_8944202,8944202,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-06-08
TXN_2402993,2402993,Cookie,5,1.0,5.0,Cash,Takeaway,2023-06-11
TXN_1340358,1340358,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-06-09
TXN_6959328,6959328,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-23
TXN_8077929,8077929,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-08-06
TXN_8724602,8724602,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-06-26
TXN_1940778,1940778,Tea,2,1.5,3.0,Cash,In-Store,2023-02-01
TXN_7860953,7860953,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-09-10
TXN_8164119,8164119,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-01-07
TXN_7809290,7809290,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-14
TXN_5675095,5675095,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-05-18
TXN_3901665,3901665,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-10-19
TXN_4296023,4296023,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-10-08
TXN_4350854,4350854,Cookie,2,1.0,2.0,Cash,In-Store,2023-01-31
TXN_1867158,1867158,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-05-16
TXN_7688029,7688029,Cake,5,3.0,15.0,Credit Card,In-Store,2023-05-30
TXN_3420633,3420633,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-11
TXN_5220527,5220527,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-08-06
TXN_8696857,8696857,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-01
TXN_7463102,7463102,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-11-27
TXN_8430882,8430882,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-17
TXN_9114647,9114647,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-11-19
TXN_5413433,5413433,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-06-03
TXN_9388222,9388222,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-04-21
TXN_5660949,5660949,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-01-10
TXN_4118960,4118960,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-24
TXN_1128577,1128577,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-11-23
TXN_6533267,6533267,Tea,3,1.5,4.5,Cash,In-Store,2023-07-14
TXN_5087453,5087453,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-09
TXN_9627891,9627891,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-01-09
TXN_5584275,5584275,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-07-10
TXN_5528426,5528426,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-06-01
TXN_6372031,6372031,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-08-11
TXN_1823906,1823906,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-06-26
TXN_7484638,7484638,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-10-17
TXN_1610137,1610137,Coffee,3,2.0,6.0,Cash,Takeaway,2023-04-02
TXN_7108012,7108012,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-12-31
TXN_3272946,3272946,Salad,3,5.0,15.0,Credit Card,In-Store,2023-09-06
TXN_7308096,7308096,Tea,2,1.5,3.0,Cash,Takeaway,2023-08-13
TXN_5488764,5488764,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-06-30
TXN_4268746,4268746,Cake,5,3.0,15.0,Credit Card,In-Store,2023-01-12
TXN_1767872,1767872,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-05
TXN_7208983,7208983,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-09-28
TXN_7971660,7971660,Cookie,3,1.0,3.0,Cash,Takeaway,2023-10-02
TXN_9271577,9271577,Cake,2,3.0,6.0,Credit Card,In-Store,2023-04-13
TXN_6440555,6440555,Smoothie,1,4.0,4.0,Cash,In-Store,2023-07-11
TXN_7368194,7368194,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-10-29
TXN_9789310,9789310,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-05-09
TXN_6259087,6259087,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-12-27
TXN_1151605,1151605,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-05-02
TXN_4602430,4602430,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-01-31
TXN_7412782,7412782,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-03-28
TXN_5570967,5570967,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-12
TXN_8046891,8046891,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-02-24
TXN_7770487,7770487,Smoothie,1,4.0,4.0,Cash,In-Store,2023-08-09
TXN_9943050,9943050,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-05-16
TXN_2694605,2694605,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-09
TXN_1927704,1927704,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-01-05
TXN_1929398,1929398,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-02-23
TXN_3093284,3093284,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-01-01
TXN_2276426,2276426,Juice,5,3.0,15.0,Credit Card,In-Store,2023-10-21
TXN_9608095,9608095,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-07
TXN_9587704,9587704,Juice,5,3.0,15.0,Cash,Takeaway,2023-07-29
TXN_2372348,2372348,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-01-05
TXN_3386311,3386311,Juice,1,3.0,3.0,Cash,In-Store,2023-11-30
TXN_4613595,4613595,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-07-07
TXN_4152991,4152991,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-17
TXN_1196324,1196324,Tea,4,1.5,6.0,Credit Card,In-Store,2023-09-26
TXN_6621007,6621007,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-05
TXN_1234390,1234390,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-02
TXN_6271633,6271633,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-03-07
TXN_4805204,4805204,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-04-25
TXN_3094786,3094786,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-16
TXN_8030379,8030379,Salad,4,5.0,20.0,Cash,In-Store,2023-07-21
TXN_7746634,7746634,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-07-04
TXN_8659963,8659963,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-21
TXN_2935758,2935758,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-09-03
TXN_5360210,5360210,Tea,5,1.5,7.5,Cash,Takeaway,2023-06-29
TXN_5473680,5473680,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-12-24
TXN_6677631,6677631,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-12-14
TXN_9775900,9775900,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-08-29
TXN_1342359,1342359,Cake,4,3.0,12.0,Cash,Takeaway,2023-07-14
TXN_9861083,9861083,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-01-21
TXN_4548698,4548698,Salad,2,5.0,10.0,Cash,Takeaway,2023-03-04
TXN_8735820,8735820,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-12-08
TXN_1950008,1950008,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-07-24
TXN_3894173,3894173,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-07
TXN_5929797,5929797,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-05-12
TXN_9365766,9365766,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-02-13
TXN_2422584,2422584,Tea,1,1.5,1.5,Cash,In-Store,2023-11-28
TXN_6880338,6880338,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-11-06
TXN_9362958,9362958,Juice,1,3.0,3.0,Cash,In-Store,2023-07-19
TXN_7894069,7894069,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-20
TXN_5296578,5296578,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
TXN_2435025,2435025,Juice,1,3.0,3.0,Cash,In-Store,2023-10-08
TXN_4197090,4197090,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-11-17
TXN_6479368,6479368,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-09-08
TXN_6991528,6991528,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-08-17
TXN_2154866,2154866,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-11
TXN_5236861,5236861,Coffee,4,2.0,8.0,Cash,Takeaway,2023-10-27
TXN_9433035,9433035,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26
TXN_2970600,2970600,Salad,1,5.0,5.0,Credit Card,In-Store,2023-08-18
TXN_3984842,3984842,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-03-22
TXN_2897727,2897727,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-02-15
TXN_3801179,3801179,Juice,2,3.0,6.0,Cash,In-Store,2023-12-07
TXN_7835785,7835785,Salad,1,5.0,5.0,Cash,In-Store,2023-10-12
TXN_5335079,5335079,Cake,1,3.0,3.0,Cash,In-Store,2023-02-20
TXN_5746800,5746800,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-07-04
TXN_4630658,4630658,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-10
TXN_8918905,8918905,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-06-05
TXN_6610487,6610487,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-09-18
TXN_6396940,6396940,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-02-26
TXN_2807590,2807590,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-09-05
TXN_1474329,1474329,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-02
TXN_2798736,2798736,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-01-15
TXN_1489194,1489194,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-07-18
TXN_7627772,7627772,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-10-22
TXN_3936883,3936883,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-09-08
TXN_1817275,1817275,Salad,2,5.0,10.0,Cash,In-Store,2023-09-02
TXN_3617989,3617989,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-09-29
TXN_1566564,1566564,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-09-08
TXN_6513163,6513163,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-01
TXN_2911863,2911863,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-09
TXN_1991987,1991987,Cake,3,3.0,9.0,Credit Card,In-Store,2023-10-22
TXN_7232524,7232524,Cookie,3,1.0,3.0,Cash,In-Store,2023-12-23
TXN_2480488,2480488,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-01
TXN_1442096,1442096,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-06-27
TXN_2337888,2337888,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-02-10
TXN_8297751,8297751,Salad,3,5.0,15.0,Cash,Takeaway,2023-04-08
TXN_9241048,9241048,Cake,4,3.0,12.0,Credit Card,In-Store,2023-08-27
TXN_7548260,7548260,Juice,2,3.0,6.0,Cash,Takeaway,2023-02-27
TXN_1234907,1234907,Juice,1,3.0,3.0,Credit Card,In-Store,2023-05-02
TXN_7317475,7317475,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-21
TXN_1317114,1317114,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-11-06
TXN_6655017,6655017,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-12-04
TXN_7478306,7478306,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-06-14
TXN_6889357,6889357,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-08
TXN_2931403,2931403,Juice,2,3.0,6.0,Credit Card,In-Store,2023-05-29
TXN_8036247,8036247,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-09-29
TXN_4143264,4143264,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-17
TXN_5124519,5124519,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-09-07
TXN_1529845,1529845,Juice,3,3.0,9.0,Credit Card,In-Store,2023-01-25
TXN_2674372,2674372,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-11-14
TXN_7215900,7215900,Coffee,3,2.0,6.0,Cash,Takeaway,2023-08-26
TXN_6622980,6622980,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-26
TXN_9819697,9819697,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-05-16
TXN_1731476,1731476,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-19
TXN_1721342,1721342,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-08-23
TXN_7979028,7979028,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-07-12
TXN_2474395,2474395,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-12-28
TXN_9168898,9168898,Juice,2,3.0,6.0,Cash,Takeaway,2023-09-28
TXN_9675940,9675940,Juice,5,3.0,15.0,Credit Card,In-Store,2023-06-02
TXN_7427357,7427357,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-10-31
TXN_5806624,5806624,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-07-09
TXN_6670371,6670371,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-01
TXN_2302259,2302259,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-09-20
TXN_4921865,4921865,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-02-06
TXN_2897794,2897794,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-29
TXN_4623642,4623642,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-09-12
TXN_2813872,2813872,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-05-01
TXN_1891978,1891978,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-09-13
TXN_1797690,1797690,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-08-10
TXN_7866805,7866805,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-03-14
TXN_1760092,1760092,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-04-15
TXN_1887555,1887555,Juice,2,3.0,6.0,Cash,In-Store,2023-01-08
TXN_9872258,9872258,Juice,4,3.0,12.0,Cash,Takeaway,2023-07-24
TXN_2437725,2437725,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-27
TXN_2903973,2903973,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-12-26
TXN_8306630,8306630,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-04-26
TXN_1811216,1811216,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-01-18
TXN_5549522,5549522,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-16
TXN_9694799,9694799,Tea,3,1.5,4.5,Cash,Takeaway,2023-04-14
TXN_6733436,6733436,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-02-02
TXN_2905118,2905118,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-04
TXN_5005793,5005793,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-01-21
TXN_2840861,2840861,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
TXN_1088497,1088497,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-05
TXN_4083872,4083872,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-08-05
TXN_4064326,4064326,Cookie,2,1.0,2.0,Cash,Takeaway,2023-01-07
TXN_8749775,8749775,Cake,5,3.0,15.0,Cash,Takeaway,2023-10-30
TXN_6541284,6541284,Tea,4,1.5,6.0,Cash,Takeaway,2023-03-01
TXN_3413156,3413156,Juice,1,3.0,3.0,Credit Card,In-Store,2023-10-16
TXN_7418152,7418152,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-21
TXN_5868082,5868082,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-10-22
TXN_1413335,1413335,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-05-17
TXN_7286934,7286934,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-03-27
TXN_1353266,1353266,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-08-30
